t,p
1052.5,0
1052.6,0
1052.7,0.064452586
1052.8,0.02944599
1052.9,0.073119546
1053,0
1053.1,0.059986489
1053.2,0
1053.3,0
1053.4,0.173505041
1053.5,0
1053.6,0.137351482
1053.7,0.038128071
1053.8,0
1053.9,0.157369311
1054,0.026583282
1054.1,0
1054.2,0.050413855
1054.3,0.062503669
1054.4,0
1054.5,0
1054.6,0
1054.7,0
1054.8,0.265459783
1054.9,0.00084216
1055,0.112702703
1055.1,0
1055.2,0
1055.3,0.171195781
1055.4,0.023456878
1055.5,0
1055.6,0.076167563
1055.7,0.017590122
1055.8,0
1055.9,0
1056,0.007991136
1056.1,0
1056.2,0.210217128
1056.3,0
1056.4,0.195740872
1056.5,0.235503318
1056.6,0.136432085
1056.7,0.030836123
1056.8,0.132758803
1056.9,0.063453225
1057,0
1057.1,0
1057.2,0.124155791
1057.3,0.080146056
1057.4,0
1057.5,0
1057.6,0.003603225
1057.7,0.113515485
1057.8,0
1057.9,0.077852981
1058,0.063490774
1058.1,0
1058.2,0.06309372
1058.3,0.04062844
1058.4,0.008694454
1058.5,0.149172625
1058.6,0.020870575
1058.7,0.100536412
1058.8,0
1058.9,0.04455423
1059,0.190150079
1059.1,0.268259033
1059.2,0.126785587
1059.3,0.131421631
1059.4,0
1059.5,0
1059.6,0.070719019
1059.7,0
1059.8,0
1059.9,0
1060,0
1060.1,0.042142207
1060.2,0
1060.3,0.051476043
1060.4,0.037732214
1060.5,0
1060.6,0
1060.7,0
1060.8,0.109071312
1060.9,0
1061,0
1061.1,0
1061.2,0
1061.3,0
1061.4,0.074877775
1061.5,0
1061.6,0.02745627
1061.7,0
1061.8,0.053026757
1061.9,0.043953465
1062,0.011813703
1062.1,0.017018318
1062.2,0
1062.3,0.055400542
1062.4,0
1062.5,0
1062.6,0.064195038
1062.7,0
1062.8,0.03769935
1062.9,0
1063,0.034826038
1063.1,0
1063.2,0
1063.3,0
1063.4,0
1063.5,0.090493766
1063.6,0
1063.7,0
1063.8,0.080687293
1063.9,0
1064,0.075600466
1064.1,0
1064.2,0
1064.3,0.121546158
1064.4,0.017189759
1064.5,0.006137718
1064.6,0.133540595
1064.7,0
1064.8,0.023038966
1064.9,0.023518348
1065,0
1065.1,0.088567879
1065.2,0.058188473
1065.3,0.113407374
1065.4,0
1065.5,0.072417174
1065.6,0
1065.7,0.021504058
1065.8,0
1065.9,0.191500187
1066,0.058717876
1066.1,0
1066.2,0.144481258
1066.3,0
1066.4,0
1066.5,0.210745099
1066.6,0
1066.7,0
1066.8,0
1066.9,0
1067,0.063242654
1067.1,0
1067.2,0
1067.3,0.144386054
1067.4,0
1067.5,0
1067.6,0.125840923
1067.7,0
1067.8,0
1067.9,0
1068,0
1068.1,0.120552119
1068.2,0.006273831
1068.3,0
1068.4,0.087229643
1068.5,0
1068.6,0.074752757
1068.7,0.114824339
1068.8,0.15937358
1068.9,0
1069,0
1069.1,0.206935063
1069.2,0.139433073
1069.3,0.146444578
1069.4,0
1069.5,0.015268975
1069.6,0
1069.7,0.065585837
1069.8,0
1069.9,0.162533096
1070,0.037981004
1070.1,0
1070.2,0.061935517
1070.3,0
1070.4,0
1070.5,0
1070.6,0.021965945
1070.7,0
1070.8,0.140894161
1070.9,0.090437419
1071,0
1071.1,0
1071.2,0
1071.3,0
1071.4,0.019381534
1071.5,0
1071.6,0.253628225
1071.7,0
1071.8,0
1071.9,0.056438976
1072,0.009040393
1072.1,0
1072.2,0.135008943
1072.3,0.033765187
1072.4,0.126053283
1072.5,0.124328992
1072.6,0
1072.7,0.060220166
1072.8,0
1072.9,0
1073,0.132853281
1073.1,0
1073.2,0.022515596
1073.3,0
1073.4,0.049592659
1073.5,0
1073.6,0
1073.7,0.021157862
1073.8,0.03067814
1073.9,0
1074,0.032649596
1074.1,0.13580005
1074.2,0.049784127
1074.3,0.06182427
1074.4,0
1074.5,0
1074.6,0
1074.7,0.140131013
1074.8,0
1074.9,0
1075,0
1075.1,0
1075.2,0.188530635
1075.3,0.034638788
1075.4,0
1075.5,0.029003138
1075.6,0.092263013
1075.7,0
1075.8,0.105699694
1075.9,0.124785462
1076,0.018913629
1076.1,0
1076.2,0.076996708
1076.3,0
1076.4,0.122628021
1076.5,0
1076.6,0.030918371
1076.7,0
1076.8,0.055128116
1076.9,0
1077,0
1077.1,0.190458692
1077.2,0
1077.3,0.028773779
1077.4,0
1077.5,0.088576063
1077.6,0.037331822
1077.7,0
1077.8,0
1077.9,0
1078,0.029193839
1078.1,0.010004013
1078.2,0.005140379
1078.3,0
1078.4,0.13086166
1078.5,0.159546393
1078.6,0
1078.7,0.115754725
1078.8,0
1078.9,0
1079,0.092972979
1079.1,0.027575047
1079.2,0.045160242
1079.3,0.079205389
1079.4,0.010530965
1079.5,0.063352696
1079.6,0.1255105
1079.7,0
1079.8,0.111766192
1079.9,0.04699064
1080,0.050212396
1080.1,0.216489191
1080.2,0
1080.3,0.095828012
1080.4,0.000101699
1080.5,0.091591689
1080.6,0.078040315
1080.7,0.311680863
1080.8,0.096577158
1080.9,0.219512477
1081,0.009890813
1081.1,0.106296368
1081.2,0.050761475
1081.3,0
1081.4,0.073211945
1081.5,0
1081.6,0
1081.7,0.154503647
1081.8,0
1081.9,0.162038345
1082,0.218982239
1082.1,0
1082.2,0.079060496
1082.3,0.202413517
1082.4,0
1082.5,0.018371567
1082.6,0.03311402
1082.7,0.179756319
1082.8,0
1082.9,0.047108822
1083,0.081590338
1083.1,0
1083.2,0.255790056
1083.3,0.099477665
1083.4,0.012193815
1083.5,0.042459243
1083.6,0.015644659
1083.7,0
1083.8,0.195891999
1083.9,0.02547649
1084,0.143570717
1084.1,0.054986338
1084.2,0
1084.3,0.183930142
1084.4,0
1084.5,0
1084.6,0.077050722
1084.7,0
1084.8,0.053096191
1084.9,0
1085,0.078333847
1085.1,0.038784823
1085.2,0.025124095
1085.3,0
1085.4,0
1085.5,0.074785911
1085.6,0
1085.7,0
1085.8,0
1085.9,0
1086,0
1086.1,0
1086.2,0.05688679
1086.3,0.187814943
1086.4,0
1086.5,0.030653394
1086.6,0.190080363
1086.7,0.063435176
1086.8,0.127552132
1086.9,0.049778295
1087,0
1087.1,0
1087.2,0
1087.3,0
1087.4,0.016964001
1087.5,0
1087.6,0
1087.7,0
1087.8,0.048319056
1087.9,0.139791454
1088,0.060129154
1088.1,0.073312964
1088.2,0
1088.3,0
1088.4,0
1088.5,0.18932593
1088.6,0
1088.7,0.008672257
1088.8,0.000942673
1088.9,0
1089,0
1089.1,0.07265421
1089.2,0.101013869
1089.3,0.071320989
1089.4,0
1089.5,0.0448498
1089.6,0.030592101
1089.7,0
1089.8,0.111052548
1089.9,0
1090,0.019230513
1090.1,0.008898262
1090.2,0.130009126
1090.3,0
1090.4,0.137773473
1090.5,0
1090.6,0.074520242
1090.7,0
1090.8,0.217918524
1090.9,0.126933515
1091,0
1091.1,0
1091.2,0
1091.3,0
1091.4,0.059014979
1091.5,0.036371457
1091.6,0.009863824
1091.7,0.16328501
1091.8,0.194231084
1091.9,0.107921177
1092,0
1092.1,0
1092.2,0.120047976
1092.3,0
1092.4,0.220799085
1092.5,0.107581937
1092.6,0.3231037
1092.7,0.209026335
1092.8,0.066081736
1092.9,0
1093,0
1093.1,0
1093.2,0.130324957
1093.3,0.172161748
1093.4,0.03229387
1093.5,0.094423114
1093.6,0.032587351
1093.7,0
1093.8,0.037230155
1093.9,0
1094,0.12530917
1094.1,0
1094.2,0
1094.3,0.065599868
1094.4,0.016832672
1094.5,0
1094.6,0
1094.7,0
1094.8,0.04421356
1094.9,0.113927802
1095,0.035950595
1095.1,0
1095.2,0
1095.3,0.071947095
1095.4,0.050550697
1095.5,0
1095.6,0
1095.7,0
1095.8,0
1095.9,0
1096,0.026461262
1096.1,0
1096.2,0.024249979
1096.3,0
1096.4,0
1096.5,0.009770287
1096.6,0
1096.7,0.004285727
1096.8,0
1096.9,0
1097,0.105932594
1097.1,0
1097.2,0.063051814
1097.3,0.115649053
1097.4,0.0101115
1097.5,0.164391205
1097.6,0.005202705
1097.7,0.035900275
1097.8,0.091119409
1097.9,0.123136552
1098,0
1098.1,0
1098.2,0
1098.3,0.055386338
1098.4,0.130106542
1098.5,0
1098.6,0
1098.7,0
1098.8,0.021314035
1098.9,0
1099,0.005411703
1099.1,0.067400031
1099.2,0.036060407
1099.3,0
1099.4,0.009378681
1099.5,0.256095744
1099.6,0
1099.7,0
1099.8,0
1099.9,0
1100,0.029874062
1100.1,0.041490421
1100.2,0.022704383
1100.3,0
1100.4,0.067010367
1100.5,0
1100.6,0
1100.7,0.164813241
1100.8,0
1100.9,0
1101,0.048216873
1101.1,0
1101.2,0
1101.3,0
1101.4,0.156313517
1101.5,0
1101.6,0.081606445
1101.7,0
1101.8,0.143398241
1101.9,0.014690121
1102,0.106842636
1102.1,0
1102.2,0
1102.3,0
1102.4,0.092733678
1102.5,0
1102.6,0
1102.7,0.157184458
1102.8,0
1102.9,0.032459041
1103,0
1103.1,0
1103.2,0
1103.3,0.096818302
1103.4,0
1103.5,0
1103.6,0
1103.7,0
1103.8,0.063872783
1103.9,0.059784773
1104,0.091495326
1104.1,0.113556982
1104.2,0.176519431
1104.3,0
1104.4,0.223385091
1104.5,0.205791743
1104.6,0
1104.7,0.061805935
1104.8,0
1104.9,0
1105,0
1105.1,0.01067582
1105.2,0.076168754
1105.3,0
1105.4,0
1105.5,0
1105.6,0
1105.7,0
1105.8,0.049355864
1105.9,0
1106,0
1106.1,0
1106.2,0
1106.3,0
1106.4,0.106055906
1106.5,0
1106.6,0
1106.7,0
1106.8,0.067667006
1106.9,0.147522655
1107,0.051959179
1107.1,0
1107.2,0
1107.3,0.180419505
1107.4,0.098157637
1107.5,0.137737776
1107.6,0.187372868
1107.7,0.134643529
1107.8,0
1107.9,0.144163315
1108,0
1108.1,0
1108.2,0
1108.3,0.047575782
1108.4,0
1108.5,0
1108.6,0.140637996
1108.7,0.020050481
1108.8,0
1108.9,0.030225853
1109,0
1109.1,0.104620478
1109.2,0.121287326
1109.3,0
1109.4,0
1109.5,0
1109.6,0
1109.7,0.165123003
1109.8,0
1109.9,0.172734397
1110,0.03938121
1110.1,0
1110.2,0.18242859
1110.3,0
1110.4,0.106428867
1110.5,0.04946743
1110.6,0.049493707
1110.7,0.135515298
1110.8,0
1110.9,0
1111,0.017641185
1111.1,0.031560625
1111.2,0
1111.3,0
1111.4,0
1111.5,0.082155197
1111.6,0
1111.7,0
1111.8,0.210681629
1111.9,0
1112,0.101114947
1112.1,0
1112.2,0
1112.3,0
1112.4,0.0040489
1112.5,0
1112.6,0.015109866
1112.7,0.003449245
1112.8,0
1112.9,0.096097678
1113,0
1113.1,0.049869159
1113.2,0.154109434
1113.3,0
1113.4,0.05809443
1113.5,0.064551616
1113.6,0.0631091
1113.7,0
1113.8,0
1113.9,0
1114,0
1114.1,0.011688251
1114.2,0
1114.3,0
1114.4,0.042636489
1114.5,0.147182495
1114.6,0
1114.7,0
1114.8,0.117951586
1114.9,0
1115,0
1115.1,0
1115.2,0.043427252
1115.3,0.061083363
1115.4,0.228385352
1115.5,0
1115.6,0
1115.7,0.123021634
1115.8,0
1115.9,0.093106621
1116,0.314616999
1116.1,0.14207384
1116.2,0.141583252
1116.3,0.152951243
1116.4,0
1116.5,0
1116.6,0
1116.7,0
1116.8,0.011968773
1116.9,0
1117,0
1117.1,0
1117.2,0.241052629
1117.3,0.027783095
1117.4,0
1117.5,0
1117.6,0.042546373
1117.7,0.013790546
1117.8,0.13602963
1117.9,0.081947414
1118,0.060708596
1118.1,0
1118.2,0.228130843
1118.3,0.123842149
1118.4,0.042264279
1118.5,0
1118.6,0.080876363
1118.7,0
1118.8,0
1118.9,0
1119,0
1119.1,0.092571105
1119.2,0.069513352
1119.3,0.117204511
1119.4,0.11794188
1119.5,0.058842645
1119.6,0.134713458
1119.7,0
1119.8,0.017629301
1119.9,0.167521772
1120,0.115869287
1120.1,0
1120.2,0.119078222
1120.3,0
1120.4,0
1120.5,0.036859908
1120.6,0.027551937
1120.7,0.163042183
1120.8,0.041055991
1120.9,0.146291042
1121,0
1121.1,0
1121.2,0
1121.3,0
1121.4,0
1121.5,0.099686472
1121.6,0.011628829
1121.7,0.105452342
1121.8,0.091209062
1121.9,0.05721368
1122,0.006726614
1122.1,0
1122.2,0.035355411
1122.3,0
1122.4,0
1122.5,0.110308999
1122.6,0.072082493
1122.7,0
1122.8,0
1122.9,0
1123,0.053789647
1123.1,0.029505263
1123.2,0
1123.3,0
1123.4,0.033496861
1123.5,0
1123.6,0.022466349
1123.7,0
1123.8,0.010433835
1123.9,0.122025951
1124,0.064830832
1124.1,0.021941043
1124.2,0.11906701
1124.3,0
1124.4,0.07977685
1124.5,0
1124.6,0.048343791
1124.7,0
1124.8,0.07192589
1124.9,0
1125,0.046327031
1125.1,0
1125.2,0.023606992
1125.3,0
1125.4,0.082972222
1125.5,0.101812658
1125.6,0.072587496
1125.7,0.125058322
1125.8,0
1125.9,0.007057209
1126,0.02272916
1126.1,0.143275983
1126.2,0.099811205
1126.3,0.029928261
1126.4,0.232962205
1126.5,0.034229667
1126.6,0.277873723
1126.7,0
1126.8,0
1126.9,0.156845529
1127,0
1127.1,0.013003006
1127.2,0.08594137
1127.3,0.12351507
1127.4,0
1127.5,0.183277591
1127.6,0.016453705
1127.7,0.138463976
1127.8,0.169191841
1127.9,0.1468749
1128,0.00380544
1128.1,0.076101007
1128.2,0.124667768
1128.3,0.322347376
1128.4,0
1128.5,0
1128.6,0
1128.7,0.014402624
1128.8,0.138477766
1128.9,0
1129,0.021179555
1129.1,0.222681838
1129.2,0.076743595
1129.3,0
1129.4,0.102913478
1129.5,0
1129.6,0
1129.7,0.071842411
1129.8,0
1129.9,0.033820161
1130,0
1130.1,0
1130.2,0.003959907
1130.3,0
1130.4,0
1130.5,0
1130.6,0
1130.7,0
1130.8,0
1130.9,0
1131,0
1131.1,0
1131.2,0
1131.3,0.067945544
1131.4,0
1131.5,0
1131.6,0
1131.7,0
1131.8,0
1131.9,0
1132,0.018766222
1132.1,0
1132.2,0.032392768
1132.3,0.049882416
1132.4,0
1132.5,0.067332368
1132.6,0
1132.7,0.030761711
1132.8,0.127345093
1132.9,0
1133,0
1133.1,0
1133.2,0
1133.3,0.111086194
1133.4,0
1133.5,0
1133.6,0.029768849
1133.7,0
1133.8,0
1133.9,0.045186846
1134,0
1134.1,0.044990172
1134.2,0
1134.3,0.013481985
1134.4,0.016878354
1134.5,0
1134.6,0.128636012
1134.7,0
1134.8,0.038616334
1134.9,0.111208654
1135,0
1135.1,0.025148319
1135.2,0
1135.3,0.054309302
1135.4,0.155047492
1135.5,0.086615129
1135.6,0
1135.7,0
1135.8,0.081931948
1135.9,0
1136,0
1136.1,0
1136.2,0.036639161
1136.3,0.240696924
1136.4,0.109746101
1136.5,0
1136.6,0.087862861
1136.7,0
1136.8,0
1136.9,0.141275446
1137,0.201061139
1137.1,0.047951459
1137.2,0
1137.3,0
1137.4,0.075659533
1137.5,0.164189585
1137.6,0.107073886
1137.7,0.119114969
1137.8,0
1137.9,0.0621801
1138,0.065277056
1138.1,0
1138.2,0
1138.3,0
1138.4,0
1138.5,0
1138.6,0.103575331
1138.7,0.037345113
1138.8,0
1138.9,0
1139,0
1139.1,0.054061967
1139.2,0.097602769
1139.3,0.245977335
1139.4,0.092685929
1139.5,0.051315067
1139.6,0.15493602
1139.7,0.146238674
1139.8,0.22892469
1139.9,0.242394124
1140,0.242195353
1140.1,0
1140.2,0.105853155
1140.3,0
1140.4,0
1140.5,0.009758021
1140.6,0
1140.7,0.000980736
1140.8,0.090707521
1140.9,0.172004069
1141,0.256195476
1141.1,0
1141.2,0.159579459
1141.3,0
1141.4,0.045869185
1141.5,0
1141.6,0
1141.7,0.111980198
1141.8,0.014818606
1141.9,0.13137581
1142,0.008702078
1142.1,0
1142.2,0
1142.3,0
1142.4,0
1142.5,0
1142.6,0
1142.7,0
1142.8,0.042737664
1142.9,0.023332197
1143,0.118252121
1143.1,0
1143.2,0
1143.3,0.036548584
1143.4,0
1143.5,0
1143.6,0.054270057
1143.7,0
1143.8,0.094859517
1143.9,0
1144,0
1144.1,0
1144.2,0.044740134
1144.3,0
1144.4,0.120108572
1144.5,0.007259142
1144.6,0
1144.7,0
1144.8,0.019542869
1144.9,0
1145,0
1145.1,0.171671168
1145.2,0.021902968
1145.3,0.021653988
1145.4,0.086140807
1145.5,0
1145.6,0
1145.7,0
1145.8,0
1145.9,0
1146,0
1146.1,0
1146.2,0.045158765
1146.3,0.070532115
1146.4,0
1146.5,0.190986921
1146.6,0
1146.7,0.057927406
1146.8,0
1146.9,0
1147,0
1147.1,0.267618138
1147.2,0.064952699
1147.3,0.015837531
1147.4,0.2305616
1147.5,0
1147.6,0
1147.7,0.075348718
1147.8,0
1147.9,0
1148,0.001952222
1148.1,0.116878331
1148.2,0.058000338
1148.3,0
1148.4,0.180070697
1148.5,0
1148.6,0
1148.7,0.064127007
1148.8,0.006634703
1148.9,0.051752867
1149,0
1149.1,0
1149.2,0.028851461
1149.3,0
1149.4,0.002340229
1149.5,0.18692795
1149.6,0
1149.7,0
1149.8,0
1149.9,0.200094815
1150,0
1150.1,0
1150.2,0
1150.3,0
1150.4,0.129975324
1150.5,0.062666469
1150.6,0.003336023
1150.7,0.122563653
1150.8,0.112423967
1150.9,0.162392824
1151,0.11191983
1151.1,0.055424382
1151.2,0.047661249
1151.3,0.121363693
1151.4,0.134939143
1151.5,0.238048647
1151.6,0.035706033
1151.7,0.134563731
1151.8,0
1151.9,0.158268748
1152,0.20584628
1152.1,0.0006459
1152.2,0.049512154
1152.3,0
1152.4,0
1152.5,0
1152.6,0
1152.7,0.026163608
1152.8,0.002519728
1152.9,0.070195953
1153,0
1153.1,0.195417509
1153.2,0.01805344
1153.3,0.134155122
1153.4,0.124451532
1153.5,0.113744553
1153.6,0.033187609
1153.7,0.094091398
1153.8,0
1153.9,0
1154,0
1154.1,0
1154.2,0.04962289
1154.3,0
1154.4,0
1154.5,0.133433672
1154.6,0.002390071
1154.7,0
1154.8,0.009189963
1154.9,0.048031268
1155,0
1155.1,0
1155.2,0
1155.3,0.037501885
1155.4,0.152355911
1155.5,0
1155.6,0
1155.7,0.051861125
1155.8,0
1155.9,0
1156,0.007014633
1156.1,0.005060508
1156.2,0.216193927
1156.3,0
1156.4,0
1156.5,0.049795044
1156.6,0
1156.7,0.018671808
1156.8,0
1156.9,0.020652807
1157,0.015283275
1157.1,0.110413855
1157.2,0.009157602
1157.3,0.10661556
1157.4,0.107741301
1157.5,0.044321822
1157.6,0.110990319
1157.7,0
1157.8,0
1157.9,0
1158,0.07939798
1158.1,0
1158.2,0
1158.3,0.082063427
1158.4,0.034238483
1158.5,0
1158.6,0
1158.7,0
1158.8,0.003867061
1158.9,0
1159,0.113674211
1159.1,0.102916742
1159.2,0
1159.3,0.141782129
1159.4,0
1159.5,0.103509257
1159.6,0
1159.7,0.046680918
1159.8,0.223297435
1159.9,0.034946224
1160,0
1160.1,0
1160.2,0
1160.3,0.055803979
1160.4,0
1160.5,0
1160.6,0
1160.7,0.027380848
1160.8,0.203507179
1160.9,0.216696869
1161,0.007973439
1161.1,0
1161.2,0.084623421
1161.3,0
1161.4,0
1161.5,0
1161.6,0.016791396
1161.7,0
1161.8,0.025800852
1161.9,0.055730881
1162,0
1162.1,0
1162.2,0.072519464
1162.3,0
1162.4,0
1162.5,0.004391249
1162.6,0.144508854
1162.7,0.0558977
1162.8,0
1162.9,0
1163,0
1163.1,0.008103327
1163.2,0.131810416
1163.3,0.010660148
1163.4,0
1163.5,0.100297813
1163.6,0.162161774
1163.7,0.252025652
1163.8,0
1163.9,0.137037281
1164,0
1164.1,0
1164.2,0.024134406
1164.3,0.014926297
1164.4,0.116241251
1164.5,0.086219413
1164.6,0.073086674
1164.7,0.041076525
1164.8,0
1164.9,0.075294117
1165,0
1165.1,0.023711704
1165.2,0.082837309
1165.3,0.034327923
1165.4,0.030214368
1165.5,0
1165.6,0.07229283
1165.7,0
1165.8,0
1165.9,0.086629657
1166,0
1166.1,0
1166.2,0.08332062
1166.3,0.071299813
1166.4,0
1166.5,0
1166.6,0.060044843
1166.7,0
1166.8,0
1166.9,0.124138146
1167,0.025272618
1167.1,0
1167.2,0.162879989
1167.3,0
1167.4,0.037034885
1167.5,0
1167.6,0.223734867
1167.7,0
1167.8,0.086302458
1167.9,0
1168,0.112202744
1168.1,0.145471823
1168.2,0
1168.3,0.146100724
1168.4,0
1168.5,0.0280022
1168.6,0
1168.7,0
1168.8,0
1168.9,0.039462237
1169,0.005201067
1169.1,0
1169.2,0
1169.3,0
1169.4,0
1169.5,0.106845494
1169.6,0
1169.7,0.094420215
1169.8,0.024185255
1169.9,0.126362235
1170,0.030234077
1170.1,0
1170.2,0.02584646
1170.3,0.057677783
1170.4,0.019837761
1170.5,0
1170.6,0
1170.7,0.010873616
1170.8,0.003868425
1170.9,0.104018085
1171,0.130472219
1171.1,0
1171.2,0.048365585
1171.3,0.1286381
1171.4,0
1171.5,0
1171.6,0
1171.7,0.162016382
1171.8,0.191417529
1171.9,0
1172,0
1172.1,0.13254674
1172.2,0.0804288
1172.3,0
1172.4,0
1172.5,0.103460641
1172.6,0
1172.7,0
1172.8,0
1172.9,0.020270733
1173,0.132333273
1173.1,0.027933106
1173.2,0
1173.3,0.029074165
1173.4,0
1173.5,0
1173.6,0
1173.7,0.11344717
1173.8,0.09992742
1173.9,0.012505442
1174,0.112185967
1174.1,0.021786837
1174.2,0
1174.3,0
1174.4,0
1174.5,0
1174.6,0.118309309
1174.7,0
1174.8,0.271293155
1174.9,0.077535616
1175,0.022625861
1175.1,0.042741597
1175.2,0
1175.3,0
1175.4,0
1175.5,0.088962099
1175.6,0.295357785
1175.7,0.271183999
1175.8,0.256180404
1175.9,0.010597363
1176,0
1176.1,0.076353199
1176.2,0
1176.3,0.068617694
1176.4,0
1176.5,0
1176.6,0
1176.7,0
1176.8,0.275257496
1176.9,0.000188148
1177,0
1177.1,0
1177.2,0
1177.3,0
1177.4,0
1177.5,0
1177.6,0.053122107
1177.7,0
1177.8,0.209520093
1177.9,0
1178,0.058354241
1178.1,0.007716234
1178.2,0
1178.3,0.055020311
1178.4,0.072816989
1178.5,0
1178.6,0
1178.7,0.056846513
1178.8,0
1178.9,0.050579521
1179,0
1179.1,0
1179.2,0
1179.3,0.163447164
1179.4,0
1179.5,0
1179.6,0.005310414
1179.7,0
1179.8,0
1179.9,0.135583017
1180,0
1180.1,0
1180.2,0.020475823
1180.3,0
1180.4,0.071530213
1180.5,0.106685819
1180.6,0
1180.7,0
1180.8,0
1180.9,0
1181,0.101971059
1181.1,0.011988883
1181.2,0
1181.3,0.037513739
1181.4,0
1181.5,0.04324815
1181.6,0.01071012
1181.7,0
1181.8,0
1181.9,0
1182,0.059230075
1182.1,0.103057722
1182.2,0.061622642
1182.3,0
1182.4,0.040876208
1182.5,0.087879659
1182.6,0.044708932
1182.7,0.113154757
1182.8,0
1182.9,0
1183,0
1183.1,0.066370799
1183.2,0
1183.3,0.07817883
1183.4,0
1183.5,0
1183.6,0
1183.7,0
1183.8,0.085255003
1183.9,0
1184,0
1184.1,0.064751418
1184.2,0.021712703
1184.3,0.120567627
1184.4,0
1184.5,0.050006625
1184.6,0.018136387
1184.7,0.097107815
1184.8,0.153896485
1184.9,0
1185,0.061213095
1185.1,0.101952888
1185.2,0
1185.3,0
1185.4,0
1185.5,0.061237034
1185.6,0.066918101
1185.7,0
1185.8,0.008208107
1185.9,0.051528111
1186,0.00409882
1186.1,0
1186.2,0.034776492
1186.3,0.097739123
1186.4,0.027611582
1186.5,0
1186.6,0
1186.7,0
1186.8,0
1186.9,0.238603709
1187,0
1187.1,0
1187.2,0.10014776
1187.3,0.159363676
1187.4,0.09350759
1187.5,0.156570428
1187.6,0.023042012
1187.7,0.041013977
1187.8,0.103586533
1187.9,0.038225073
1188,0.071730548
1188.1,0.062992469
1188.2,0.082799909
1188.3,0.062812494
1188.4,0
1188.5,0.091524541
1188.6,0
1188.7,0
1188.8,0
1188.9,0.05464484
1189,0
1189.1,0
1189.2,0
1189.3,0
1189.4,0.215334462
1189.5,0.061465307
1189.6,0
1189.7,0.118339883
1189.8,0
1189.9,0.043145292
1190,0
1190.1,0.068735416
1190.2,0
1190.3,0
1190.4,0
1190.5,0.038709364
1190.6,0
1190.7,0.027744426
1190.8,0.04289784
1190.9,0.147512707
1191,0.112920478
1191.1,0
1191.2,0
1191.3,0
1191.4,0.088571391
1191.5,0.09756717
1191.6,0.034805531
1191.7,0
1191.8,0.114394876
1191.9,0
1192,0.027309571
1192.1,0.093027375
1192.2,0
1192.3,0
1192.4,0.020469672
1192.5,0.05936096
1192.6,0.050900155
1192.7,0.018198101
1192.8,0
1192.9,0.158545018
1193,0.073572655
1193.1,0.069094345
1193.2,0
1193.3,0.022505576
1193.4,0.095873978
1193.5,0.005745371
1193.6,0.106150601
1193.7,0.228042838
1193.8,0.234782973
1193.9,0.032846925
1194,0.109878709
1194.1,0.082982703
1194.2,0.002977896
1194.3,0
1194.4,0
1194.5,0
1194.6,0.117793446
1194.7,0
1194.8,0
1194.9,0
1195,0
1195.1,0.067049412
1195.2,0.175971221
1195.3,0
1195.4,0
1195.5,0.115961534
1195.6,0.048009744
1195.7,0.044241666
1195.8,0.15592815
1195.9,0
1196,0.066264179
1196.1,0.008151724
1196.2,0.129010703
1196.3,0
1196.4,0
1196.5,0
1196.6,0.062783664
1196.7,0
1196.8,0.059974538
1196.9,0
1197,0
1197.1,0
1197.2,0.008048754
